[__main__            ] Python         : 3.10.6  
[c_upload_dDrug      ]  XX Fleroxacin (AMD00101) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Fleroxacin (AMD00101) as J.Zuegg 
[c_upload_dDrug      ]  XX Florfenicol (AMD00184) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Florfenicol (AMD00184) as J.Zuegg 
[c_upload_dDrug      ]  XX Flucloxacillin (AMD00185) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Flucloxacillin (AMD00185) as J.Zuegg 
[c_upload_dDrug      ]  XX Fluconazole (AMD00102) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Fluconazole (AMD00102) as J.Zuegg 
[c_upload_dDrug      ]  XX Flucytosine (AMD00001) {'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Flucytosine (AMD00001) as J.Zuegg 
[c_upload_dDrug      ]  XX Fosfomycin (AMD00103) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Fosfomycin (AMD00103) as J.Zuegg 
[c_upload_dDrug      ]  XX Fusidic acid (AMD00104) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Fusidic acid (AMD00104) as J.Zuegg 
[c_upload_dDrug      ]  XX Gamithromycin (AMD00186) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Gamithromycin (AMD00186) as J.Zuegg 
[c_upload_dDrug      ]  XX Gatifloxacin (AMD00105) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Gatifloxacin (AMD00105) as J.Zuegg 
[c_upload_dDrug      ]  XX Gemifloxacin (AMD00106) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Gemifloxacin (AMD00106) as J.Zuegg 
[c_upload_dDrug      ]  XX Gentamicin (AMD00107) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Gentamicin (AMD00107) as J.Zuegg 
[c_upload_dDrug      ]  XX Gepotidacin (AMD00187) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Gepotidacin (AMD00187) as J.Zuegg 
[c_upload_dDrug      ]  XX Grepafloxacin (AMD00108) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Grepafloxacin (AMD00108) as J.Zuegg 
[c_upload_dDrug      ]  XX Imipenem (AMD00109) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Imipenem (AMD00109) as J.Zuegg 
[c_upload_dDrug      ]  XX Imipenem|EDTA (AMD00213) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Imipenem|EDTA (AMD00213) as J.Zuegg 
[c_upload_dDrug      ]  XX Imipenem|Relebactam (AMD00215) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Imipenem|Relebactam (AMD00215) as J.Zuegg 
[c_upload_dDrug      ]  XX Isavuconazole (AMD00110) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Isavuconazole (AMD00110) as J.Zuegg 
[c_upload_dDrug      ]  XX Isoniazid (AMD00111) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Isoniazid (AMD00111) as J.Zuegg 
[c_upload_dDrug      ]  XX Isoniazid|Pyridoxine|Sulfamethoxazole|Trimethoprim (AMD00226) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Isoniazid|Pyridoxine|Sulfamethoxazole|Trimethoprim (AMD00226) as J.Zuegg 
[c_upload_dDrug      ]  XX Itraconazole (AMD00112) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Itraconazole (AMD00112) as J.Zuegg 
[c_upload_dDrug      ]  XX Kanamycin (AMD00113) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Kanamycin (AMD00113) as J.Zuegg 
[c_upload_dDrug      ]  XX Ketoconazole (AMD00114) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Ketoconazole (AMD00114) as J.Zuegg 
[c_upload_dDrug      ]  XX Latamoxef (AMD00115) {'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Latamoxef (AMD00115) as J.Zuegg 
[c_upload_dDrug      ]  XX Levofloxacin (AMD00116) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Levofloxacin (AMD00116) as J.Zuegg 
[c_upload_dDrug      ]  XX Linezolid (AMD00117) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Linezolid (AMD00117) as J.Zuegg 
[c_upload_dDrug      ]  XX Lomefloxacin (AMD00118) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Lomefloxacin (AMD00118) as J.Zuegg 
[c_upload_dDrug      ]  XX Loracarbef (AMD00119) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Loracarbef (AMD00119) as J.Zuegg 
[c_upload_dDrug      ]  XX Malacidin A (AMD00120) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Malacidin A (AMD00120) as J.Zuegg 
[c_upload_dDrug      ]  XX Marbofloxacin (AMD00188) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Marbofloxacin (AMD00188) as J.Zuegg 
[c_upload_dDrug      ]  XX Mecillinam (AMD00121) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Mecillinam (AMD00121) as J.Zuegg 
[c_upload_dDrug      ]  XX Meropenem (AMD00122) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Meropenem (AMD00122) as J.Zuegg 
[c_upload_dDrug      ]  XX Meropenem|Vaborbactam (AMD00209) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Meropenem|Vaborbactam (AMD00209) as J.Zuegg 
[c_upload_dDrug      ]  XX Methicillin (AMD00123) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Methicillin (AMD00123) as J.Zuegg 
[c_upload_dDrug      ]  XX Metronidazole (AMD00124) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Metronidazole (AMD00124) as J.Zuegg 
[c_upload_dDrug      ]  XX Mezlocillin (AMD00125) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Mezlocillin (AMD00125) as J.Zuegg 
[c_upload_dDrug      ]  XX Micafungin (AMD00126) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Micafungin (AMD00126) as J.Zuegg 
[c_upload_dDrug      ]  XX Minocycline (AMD00127) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Minocycline (AMD00127) as J.Zuegg 
[c_upload_dDrug      ]  XX Moxifloxacin (AMD00128) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Moxifloxacin (AMD00128) as J.Zuegg 
[c_upload_dDrug      ]  XX Mupirocin (AMD00129) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Mupirocin (AMD00129) as J.Zuegg 
[c_upload_dDrug      ]  XX Murepavadin (AMD00130) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Murepavadin (AMD00130) as J.Zuegg 
[c_upload_dDrug      ]  XX Nafcillin (AMD00131) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Nafcillin (AMD00131) as J.Zuegg 
[c_upload_dDrug      ]  XX Nalidixic acid (AMD00132) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Nalidixic acid (AMD00132) as J.Zuegg 
[c_upload_dDrug      ]  XX Netilmicin (AMD00133) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Netilmicin (AMD00133) as J.Zuegg 
[c_upload_dDrug      ]  XX Nitrofurantoin (AMD00134) {'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Nitrofurantoin (AMD00134) as J.Zuegg 
[c_upload_dDrug      ]  XX Nitroxoline (AMD00175) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Nitroxoline (AMD00175) as J.Zuegg 
[c_upload_dDrug      ]  XX Norfloxacin (AMD00135) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Norfloxacin (AMD00135) as J.Zuegg 
[c_upload_dDrug      ]  XX Novobiocin (AMD00189) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Novobiocin (AMD00189) as J.Zuegg 
[c_upload_dDrug      ]  XX Nystatin (AMD00136) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Nystatin (AMD00136) as J.Zuegg 
[c_upload_dDrug      ]  XX Octapeptin C4 (AMD00176) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Octapeptin C4 (AMD00176) as J.Zuegg 
[c_upload_dDrug      ]  XX Ofloxacin (AMD00137) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Ofloxacin (AMD00137) as J.Zuegg 
[c_upload_dDrug      ]  XX Orbifloxacin (AMD00190) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Orbifloxacin (AMD00190) as J.Zuegg 
[c_upload_dDrug      ]  XX Oritavancin (AMD00138) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Oritavancin (AMD00138) as J.Zuegg 
[c_upload_dDrug      ]  XX Oxacillin (AMD00139) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Oxacillin (AMD00139) as J.Zuegg 
[c_upload_dDrug      ]  XX Oxytetracycline (AMD00191) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Oxytetracycline (AMD00191) as J.Zuegg 
[c_upload_dDrug      ]  XX para-Aminosalicylic acid (AMD00140) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r para-Aminosalicylic acid (AMD00140) as J.Zuegg 
[c_upload_dDrug      ]  XX Pefloxacin (AMD00192) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Pefloxacin (AMD00192) as J.Zuegg 
[c_upload_dDrug      ]  XX Penicillin (AMD00141) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Penicillin (AMD00141) as J.Zuegg 
[c_upload_dDrug      ]  XX Phenethicillin (AMD00193) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Phenethicillin (AMD00193) as J.Zuegg 
[c_upload_dDrug      ]  XX Phenoxymethypenicillin (AMD00194) {'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Phenoxymethypenicillin (AMD00194) as J.Zuegg 
[c_upload_dDrug      ]  XX Pipemidic acid (AMD00195) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Pipemidic acid (AMD00195) as J.Zuegg 
[c_upload_dDrug      ]  XX Piperacillin (AMD00142) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Piperacillin (AMD00142) as J.Zuegg 
[c_upload_dDrug      ]  XX Piperacillin|Tazobactam (AMD00143) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Piperacillin|Tazobactam (AMD00143) as J.Zuegg 
[c_upload_dDrug      ]  XX Pirlimycin (AMD00196) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Pirlimycin (AMD00196) as J.Zuegg 
[c_upload_dDrug      ]  XX Plazomicin (AMD00218) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Plazomicin (AMD00218) as J.Zuegg 
[c_upload_dDrug      ]  XX Polymyxin B (AMD00144) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Polymyxin B (AMD00144) as J.Zuegg 
[c_upload_dDrug      ]  XX Polymyxin B1 (AMD00227) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Polymyxin B1 (AMD00227) as J.Zuegg 
[c_upload_dDrug      ]  XX Polymyxin B2 (AMD00228) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Polymyxin B2 (AMD00228) as J.Zuegg 
[c_upload_dDrug      ]  XX Posaconazole (AMD00145) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Posaconazole (AMD00145) as J.Zuegg 
[c_upload_dDrug      ]  XX Pradofloxacin (AMD00197) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Pradofloxacin (AMD00197) as J.Zuegg 
[c_upload_dDrug      ]  XX Prothionamide (AMD00146) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Prothionamide (AMD00146) as J.Zuegg 
[c_upload_dDrug      ]  XX Pyrazinamide (AMD00147) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Pyrazinamide (AMD00147) as J.Zuegg 
[c_upload_dDrug      ]  XX Quinupristin (AMD00148) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Quinupristin (AMD00148) as J.Zuegg 
[c_upload_dDrug      ]  XX Quinupristin|Dalfopristin (AMD00149) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Quinupristin|Dalfopristin (AMD00149) as J.Zuegg 
[c_upload_dDrug      ]  XX Relebactam (AMD00198) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Relebactam (AMD00198) as J.Zuegg 
[c_upload_dDrug      ]  XX Retapamulin (AMD00199) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Retapamulin (AMD00199) as J.Zuegg 
[c_upload_dDrug      ]  XX Rifabutin (AMD00150) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Rifabutin (AMD00150) as J.Zuegg 
[c_upload_dDrug      ]  XX Rifampicin (AMD00151) {'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Rifampicin (AMD00151) as J.Zuegg 
[c_upload_dDrug      ]  XX Rifampicin|Isoniazid|Pyrazinamide (AMD00229) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Rifampicin|Isoniazid|Pyrazinamide (AMD00229) as J.Zuegg 
[c_upload_dDrug      ]  XX Rifapentine (AMD00152) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Rifapentine (AMD00152) as J.Zuegg 
[c_upload_dDrug      ]  XX Roxithromycin (AMD00177) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Roxithromycin (AMD00177) as J.Zuegg 
[c_upload_dDrug      ]  XX Solithromycin (AMD00153) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Solithromycin (AMD00153) as J.Zuegg 
[c_upload_dDrug      ]  XX Sparfloxacin (AMD00154) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Sparfloxacin (AMD00154) as J.Zuegg 
[c_upload_dDrug      ]  XX Spectinomycin (AMD00155) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Spectinomycin (AMD00155) as J.Zuegg 
[c_upload_dDrug      ]  XX Streptomycin (AMD00156) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Streptomycin (AMD00156) as J.Zuegg 
[c_upload_dDrug      ]  XX Sulbactam (AMD00157) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Sulbactam (AMD00157) as J.Zuegg 
[c_upload_dDrug      ]  XX Sulfamethoxazole (AMD00158) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Sulfamethoxazole (AMD00158) as J.Zuegg 
[c_upload_dDrug      ]  XX Sulfathiazole (AMD00200) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Sulfathiazole (AMD00200) as J.Zuegg 
[c_upload_dDrug      ]  XX Sulfisoxazole (AMD00201) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Sulfisoxazole (AMD00201) as J.Zuegg 
[c_upload_dDrug      ]  XX Sulfonamides (AMD00210) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Sulfonamides (AMD00210) as J.Zuegg 
[c_upload_dDrug      ]  XX Tazobactam (AMD00159) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Tazobactam (AMD00159) as J.Zuegg 
[c_upload_dDrug      ]  XX Tedizolid (AMD00160) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Tedizolid (AMD00160) as J.Zuegg 
[c_upload_dDrug      ]  XX Teicoplanin (AMD00161) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Teicoplanin (AMD00161) as J.Zuegg 
[c_upload_dDrug      ]  XX Telavancin (AMD00162) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Telavancin (AMD00162) as J.Zuegg 
[c_upload_dDrug      ]  XX Telithromycin (AMD00163) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Telithromycin (AMD00163) as J.Zuegg 
[c_upload_dDrug      ]  XX Terbinafine (AMD00164) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Terbinafine (AMD00164) as J.Zuegg 
[c_upload_dDrug      ]  XX Tetracycline (AMD00165) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Tetracycline (AMD00165) as J.Zuegg 
[c_upload_dDrug      ]  XX Tiamulin (AMD00202) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Tiamulin (AMD00202) as J.Zuegg 
[c_upload_dDrug      ]  XX Ticarcillin (AMD00166) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Ticarcillin (AMD00166) as J.Zuegg 
[c_upload_dDrug      ]  XX Ticarcillin|Clavulanic acid (AMD00167) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Ticarcillin|Clavulanic acid (AMD00167) as J.Zuegg 
[c_upload_dDrug      ]  XX Tigecycline (AMD00168) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Tigecycline (AMD00168) as J.Zuegg 
[c_upload_dDrug      ]  XX Tildipirosin (AMD00203) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Tildipirosin (AMD00203) as J.Zuegg 
[c_upload_dDrug      ]  XX Tilmicosin (AMD00204) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Tilmicosin (AMD00204) as J.Zuegg 
[c_upload_dDrug      ]  XX Tobramycin (AMD00169) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Tobramycin (AMD00169) as J.Zuegg 
[c_upload_dDrug      ]  XX Trimethoprim (AMD00170) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Trimethoprim (AMD00170) as J.Zuegg 
[c_upload_dDrug      ]  XX Trimethoprim|Sulfamethoxazole (AMD00171) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Trimethoprim|Sulfamethoxazole (AMD00171) as J.Zuegg 
[c_upload_dDrug      ]  XX Trovafloxacin (AMD00172) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Trovafloxacin (AMD00172) as J.Zuegg 
[c_upload_dDrug      ]  XX Tulathromycin (AMD00205) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Tulathromycin (AMD00205) as J.Zuegg 
[c_upload_dDrug      ]  XX Vaborbactam (AMD00206) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Vaborbactam (AMD00206) as J.Zuegg 
[c_upload_dDrug      ]  XX Valnemulin (AMD00207) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Valnemulin (AMD00207) as J.Zuegg 
[c_upload_dDrug      ]  XX Vancomycin (AMD00173) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Vancomycin (AMD00173) as J.Zuegg 
[c_upload_dDrug      ]  XX Voriconazole (AMD00174) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Voriconazole (AMD00174) as J.Zuegg 
[c_upload_dDrug      ]  XX Zidebactam (AMD00180) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Zidebactam (AMD00180) as J.Zuegg 
[c_upload_dDrug      ]  XX Neomycin (AMD00230) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Neomycin (AMD00230) as J.Zuegg 
[c_upload_dDrug      ]  XX Flumequine (AMD00231) {'drug_othernames': ['This field cannot be blank.'], 'drug_codes': ['This field cannot be blank.'], 'torsionbv': ['This field cannot be blank.'], 'ffp2': ['This field cannot be blank.'], 'mfp2': ['This field cannot be blank.']}  
[c_upload_dDrug      ]  >r Flumequine (AMD00231) as J.Zuegg 
