django.utils.autoreload INFO 2023-03-09 20:36:02,585 autoreload 41720 140555583985472 Watching for file changes with StatReloader
django.server INFO 2023-03-09 21:07:15,361 basehttp 41720 140554599913024 "GET /ketcher/ HTTP/1.1" 200 1066
django.request WARNING 2023-03-09 21:07:15,821 log 41720 140554599913024 Not Found: /ketcher/templates/library.svg
django.server WARNING 2023-03-09 21:07:15,822 basehttp 41720 140554599913024 "GET /ketcher/templates/library.svg HTTP/1.1" 404 11657
django.server INFO 2023-03-09 21:07:54,737 basehttp 41720 140554599913024 "GET /organism_card HTTP/1.1" 200 24959
django.server INFO 2023-03-09 21:07:54,748 basehttp 41720 140554599913024 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,754 basehttp 41720 140554846172736 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,757 basehttp 41720 140554828338752 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,757 basehttp 41720 140554616698432 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,758 basehttp 41720 140554846172736 "GET /static/js/editableTablechoices.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,758 basehttp 41720 140554608305728 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,759 basehttp 41720 140554837780032 "GET /static/css/main.6a646761.css HTTP/1.1" 200 164182
django.server INFO 2023-03-09 21:07:54,762 basehttp 41720 140554828338752 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,803 basehttp 41720 140554846172736 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,807 basehttp 41720 140554828338752 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,836 basehttp 41720 140554837780032 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:07:54,836 basehttp 41720 140554599913024 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:14:14,994 basehttp 41720 140554846172736 "GET /organism_card HTTP/1.1" 200 24959
django.server INFO 2023-03-09 21:14:15,020 basehttp 41720 140554846172736 "GET /static/css/app.css HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:14:15,022 basehttp 41720 140554828338752 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:14:15,023 basehttp 41720 140554837780032 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:14:15,065 basehttp 41720 140554846172736 "GET /static/js/modal/create_organism.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:14:15,133 basehttp 41720 140554846172736 "GET /static/images/app/favicon-16x16.png HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:33,510 basehttp 41720 140554846172736 "GET /organism_card HTTP/1.1" 200 24950
django.server INFO 2023-03-09 21:16:33,524 basehttp 41720 140554846172736 "GET /static/css/bootstrap.min.css HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:33,525 basehttp 41720 140554828338752 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:33,525 basehttp 41720 140554837780032 "GET /static/css/custom.css HTTP/1.1" 200 13743
django.server INFO 2023-03-09 21:16:37,257 basehttp 41720 140554846172736 "GET /organism/FG_0004 HTTP/1.1" 200 32771
django.server INFO 2023-03-09 21:16:37,272 basehttp 41720 140554846172736 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:37,272 basehttp 41720 140554837780032 "GET /static/js/search_organism.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:37,305 basehttp 41720 140554837780032 "GET /static/js/modal/create_stock.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:37,306 basehttp 41720 140554828338752 "GET /static/js/modal/create_culture.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:37,306 basehttp 41720 140554608305728 "GET /static/js/modal/create_batch.js HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:54,451 basehttp 41720 140554837780032 "GET /index/ HTTP/1.1" 200 14108
django.server INFO 2023-03-09 21:16:54,466 basehttp 41720 140554837780032 "GET /static/css/app.css HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:54,466 basehttp 41720 140554846172736 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:16:54,492 basehttp 41720 140554846172736 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_Baseline1500x375.png HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:19:08,194 basehttp 41720 140554846172736 "GET /index/ HTTP/1.1" 200 14108
django.server INFO 2023-03-09 21:19:08,207 basehttp 41720 140554837780032 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-09 21:19:08,207 basehttp 41720 140554846172736 "GET /static/css/custom.css HTTP/1.1" 200 13743
