django.utils.autoreload INFO 2023-03-27 10:09:41,392 autoreload 19160 25168 Watching for file changes with StatReloader
django.server INFO 2023-03-27 10:22:17,271 basehttp 26856 14264 "GET /drug_card HTTP/1.1" 200 34894
django.server WARNING 2023-03-27 10:22:17,403 basehttp 26856 14264 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:22:19,509 basehttp 26856 15596 "GET /drug_detail_structure/AMD00003 HTTP/1.1" 200 3893
django.server INFO 2023-03-27 10:22:19,522 basehttp 26856 15596 "GET /static/js/ketcher/index-bundle.min.js HTTP/1.1" 304 0
django.request WARNING 2023-03-27 10:22:20,224 log 26856 15596 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:22:20,225 basehttp 26856 15596 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.request WARNING 2023-03-27 10:22:20,240 log 26856 21448 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:22:20,241 basehttp 26856 21448 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.utils.autoreload INFO 2023-03-27 10:22:43,213 autoreload 26856 14872 C:\Users\uqwzhon4\project\adjCOADD\ddrug\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-27 10:22:44,363 autoreload 26208 21492 Watching for file changes with StatReloader
django.server INFO 2023-03-27 10:22:46,242 basehttp 26208 27132 "GET /ketcher_test/ HTTP/1.1" 200 13923
django.request WARNING 2023-03-27 10:22:47,225 log 26208 27132 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:22:47,226 basehttp 26208 27132 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.request WARNING 2023-03-27 10:22:47,240 log 26208 23500 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:22:47,240 basehttp 26208 23500 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.server INFO 2023-03-27 10:26:21,965 basehttp 26208 23500 "GET /drug_card HTTP/1.1" 200 34894
django.server INFO 2023-03-27 10:26:21,990 basehttp 26208 23500 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:21,993 basehttp 26208 23500 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,020 basehttp 26208 23500 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,021 basehttp 26208 27132 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,025 basehttp 26208 23500 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,031 basehttp 26208 23500 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,032 basehttp 26208 16364 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,032 basehttp 26208 27132 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,054 basehttp 26208 23500 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,055 basehttp 26208 27132 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,055 basehttp 26208 16364 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,059 basehttp 26208 16364 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,060 basehttp 26208 27132 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,077 basehttp 26208 27132 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,078 basehttp 26208 16364 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,087 basehttp 26208 16364 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,103 basehttp 26208 16364 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,118 basehttp 26208 16364 "GET /static/images/AMD00002.svg HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:26:22,119 basehttp 26208 27132 "GET /static/images/AMD00003.svg HTTP/1.1" 304 0
django.server WARNING 2023-03-27 10:26:22,121 basehttp 26208 23500 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:26:22,190 basehttp 26208 27132 "GET /static/images/app/CO-ADD_favicon.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:22,933 basehttp 26208 23096 "GET /drug_card HTTP/1.1" 200 34894
django.server INFO 2023-03-27 10:31:22,952 basehttp 26208 23096 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:22,955 basehttp 26208 23096 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:22,958 basehttp 26208 23096 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:22,960 basehttp 26208 13116 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:22,962 basehttp 26208 23096 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:22,967 basehttp 26208 23096 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:22,971 basehttp 26208 13116 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:22,971 basehttp 26208 23096 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,017 basehttp 26208 13116 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,020 basehttp 26208 23096 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,021 basehttp 26208 13116 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,023 basehttp 26208 1340 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,024 basehttp 26208 13116 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,035 basehttp 26208 13116 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,038 basehttp 26208 13116 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,048 basehttp 26208 13116 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,067 basehttp 26208 13116 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,093 basehttp 26208 13116 "GET /static/images/AMD00002.svg HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:31:23,093 basehttp 26208 1340 "GET /static/images/AMD00003.svg HTTP/1.1" 304 0
django.server WARNING 2023-03-27 10:31:23,095 basehttp 26208 23096 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:31:23,141 basehttp 26208 1340 "GET /static/images/app/CO-ADD_favicon.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:16,943 basehttp 26208 1340 "GET /ketcher_test/ HTTP/1.1" 200 13919
django.server INFO 2023-03-27 10:32:16,989 basehttp 26208 1340 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:16,993 basehttp 26208 13116 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:16,993 basehttp 26208 1340 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,000 basehttp 26208 14268 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,000 basehttp 26208 13116 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,001 basehttp 26208 1340 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,001 basehttp 26208 10876 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,004 basehttp 26208 19092 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,006 basehttp 26208 14188 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,007 basehttp 26208 13116 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,007 basehttp 26208 14268 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,007 basehttp 26208 1340 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,018 basehttp 26208 14268 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,050 basehttp 26208 14268 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:17,207 basehttp 26208 1340 "GET /static/js/ketcher/index-bundle.js HTTP/1.1" 200 17115569
django.server WARNING 2023-03-27 10:32:17,448 basehttp 26208 1340 "GET /static/js/ketcher/index-bundle.js.map HTTP/1.1" 404 1950
django.request WARNING 2023-03-27 10:32:17,886 log 26208 14268 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:32:17,887 basehttp 26208 14268 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.request WARNING 2023-03-27 10:32:17,916 log 26208 13116 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:32:17,917 basehttp 26208 13116 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.server INFO 2023-03-27 10:32:22,668 basehttp 26208 13116 "GET /drug_card HTTP/1.1" 200 34894
django.server INFO 2023-03-27 10:32:22,708 basehttp 26208 14268 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:22,708 basehttp 26208 13116 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:22,787 basehttp 26208 13116 "GET /static/images/AMD00002.svg HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:32:22,793 basehttp 26208 13116 "GET /static/images/AMD00003.svg HTTP/1.1" 304 0
django.server WARNING 2023-03-27 10:32:22,820 basehttp 26208 13116 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:32:24,010 basehttp 26208 14268 "GET /drug_detail_structure/AMD00003 HTTP/1.1" 200 3889
django.request WARNING 2023-03-27 10:32:24,523 log 26208 14268 Not Found: /index-bundle.js.map
django.server WARNING 2023-03-27 10:32:24,523 basehttp 26208 14268 "GET /index-bundle.js.map HTTP/1.1" 404 11809
django.request WARNING 2023-03-27 10:32:24,876 log 26208 14188 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:32:24,876 basehttp 26208 14188 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.request WARNING 2023-03-27 10:32:24,889 log 26208 14268 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:32:24,889 basehttp 26208 14268 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.server INFO 2023-03-27 10:34:04,747 basehttp 26208 14268 "GET /drug_card HTTP/1.1" 200 34894
django.server WARNING 2023-03-27 10:34:04,897 basehttp 26208 14268 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:34:06,853 basehttp 26208 14188 "GET /drug_detail_structure/AMD00003 HTTP/1.1" 200 3897
django.server INFO 2023-03-27 10:34:06,859 basehttp 26208 14188 "GET /static/js/ketcher/index-bundle.js HTTP/1.1" 304 0
django.request WARNING 2023-03-27 10:34:07,380 log 26208 14188 Not Found: /index-bundle.js.map
django.server WARNING 2023-03-27 10:34:07,381 basehttp 26208 14188 "GET /index-bundle.js.map HTTP/1.1" 404 11809
django.request WARNING 2023-03-27 10:34:07,703 log 26208 14188 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:34:07,704 basehttp 26208 14188 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.request WARNING 2023-03-27 10:34:07,711 log 26208 19092 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:34:07,712 basehttp 26208 19092 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.server INFO 2023-03-27 10:35:01,586 basehttp 26208 19092 "GET /drug/AMD00003 HTTP/1.1" 200 29893
django.server INFO 2023-03-27 10:35:04,189 basehttp 26208 19092 "GET /drug_detail_structure/AMD00003 HTTP/1.1" 200 3897
django.request WARNING 2023-03-27 10:35:04,914 log 26208 19092 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:35:04,914 basehttp 26208 19092 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.request WARNING 2023-03-27 10:35:04,929 log 26208 14188 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:35:04,929 basehttp 26208 14188 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.server INFO 2023-03-27 10:37:28,944 basehttp 26208 14188 "GET /drug_card HTTP/1.1" 200 34894
django.server INFO 2023-03-27 10:37:28,956 basehttp 26208 14188 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:28,957 basehttp 26208 19092 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:28,958 basehttp 26208 24392 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:28,963 basehttp 26208 24392 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:28,973 basehttp 26208 24392 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:28,974 basehttp 26208 19092 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:28,978 basehttp 26208 19092 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:28,980 basehttp 26208 19092 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,003 basehttp 26208 19092 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,004 basehttp 26208 24392 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,013 basehttp 26208 19092 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,013 basehttp 26208 24392 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,016 basehttp 26208 24392 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,017 basehttp 26208 19092 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,017 basehttp 26208 14188 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,034 basehttp 26208 14188 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,037 basehttp 26208 14188 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,046 basehttp 26208 14188 "GET /static/images/AMD00002.svg HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:37:29,086 basehttp 26208 14188 "GET /static/images/AMD00003.svg HTTP/1.1" 304 0
django.server WARNING 2023-03-27 10:37:29,091 basehttp 26208 19092 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:37:29,174 basehttp 26208 14188 "GET /static/images/app/CO-ADD_favicon.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,829 basehttp 26208 14188 "GET /drug/AMD00003 HTTP/1.1" 200 29893
django.server INFO 2023-03-27 10:40:08,899 basehttp 26208 14188 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,900 basehttp 26208 24392 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,907 basehttp 26208 16364 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,908 basehttp 26208 14188 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,908 basehttp 26208 24392 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,909 basehttp 26208 10608 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,909 basehttp 26208 11052 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,909 basehttp 26208 22592 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,921 basehttp 26208 22592 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,921 basehttp 26208 11052 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:40:08,959 basehttp 26208 11052 "GET /static/images/AMD00003.svg HTTP/1.1" 304 0
django.request ERROR 2023-03-27 10:40:34,532 log 26208 11052 Internal Server Error: /drug_card
Traceback (most recent call last):
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\core\handlers\base.py", line 220, in _get_response
    response = response.render()
               ^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\response.py", line 114, in render
    self.content = self.rendered_content
                   ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\response.py", line 92, in rendered_content
    return template.render(context, self._request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\backends\django.py", line 62, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 175, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\loader_tags.py", line 157, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\defaulttags.py", line 238, in render
    nodelist.append(node.render_annotated(context))
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\loader_tags.py", line 208, in render
    return template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 177, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\defaulttags.py", line 322, in render
    return nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\template\defaulttags.py", line 472, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\uqwzhon4\Anaconda3\envs\orgdb_env\Lib\site-packages\django\urls\resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'smartsquery' with no arguments not found. 1 pattern(s) tried: ['drug_detail_structure/(?P<pk>[^/]+)\\Z']
django.server ERROR 2023-03-27 10:40:34,536 basehttp 26208 11052 "GET /drug_card HTTP/1.1" 500 255549
django.request WARNING 2023-03-27 10:40:34,724 log 26208 11052 Not Found: /favicon.ico
django.server WARNING 2023-03-27 10:40:34,724 basehttp 26208 11052 "GET /favicon.ico HTTP/1.1" 404 11785
django.server INFO 2023-03-27 10:41:01,408 basehttp 26208 11052 "GET /drug_card HTTP/1.1" 200 35131
django.server INFO 2023-03-27 10:41:01,433 basehttp 26208 11052 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:41:01,435 basehttp 26208 11052 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:41:01,472 basehttp 26208 11052 "GET /static/images/AMD00002.svg HTTP/1.1" 304 0
django.server WARNING 2023-03-27 10:41:01,510 basehttp 26208 11052 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:41:03,691 basehttp 26208 22592 "GET /drug_detail_structure/AMD00003 HTTP/1.1" 200 13939
django.server INFO 2023-03-27 10:41:03,707 basehttp 26208 22592 "GET /static/js/ketcher/index-bundle.js HTTP/1.1" 304 0
django.request WARNING 2023-03-27 10:41:04,384 log 26208 10608 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:41:04,385 basehttp 26208 10608 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.request WARNING 2023-03-27 10:41:04,387 log 26208 22592 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:41:04,387 basehttp 26208 22592 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.server INFO 2023-03-27 10:42:29,961 basehttp 26208 22592 "GET /drug_card HTTP/1.1" 200 35131
django.server WARNING 2023-03-27 10:42:30,011 basehttp 26208 22592 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:42:46,103 basehttp 26208 10608 "GET /drug_detail_structure/AMD00002 HTTP/1.1" 200 11786
django.server INFO 2023-03-27 10:42:46,118 basehttp 26208 10608 "GET /static/js/ketcher/index-bundle.js HTTP/1.1" 304 0
